date	impfstoff	region	dosen	einrichtung
2021-05-17	astra	DE-HH	0	impfzentren
2021-05-17	astra	DE-HE	4800	impfzentren
2021-05-17	astra	DE-MV	4800	impfzentren
2021-05-17	astra	DE-NI	38400	impfzentren
2021-05-17	astra	DE-NW	14400	impfzentren
2021-05-17	astra	DE-RP	0	impfzentren
2021-05-17	astra	DE-SL	0	impfzentren
2021-05-17	astra	DE-SN	0	impfzentren
2021-05-17	astra	DE-ST	0	impfzentren
2021-05-17	astra	DE-SH	0	impfzentren
2021-05-17	astra	DE-TH	0	impfzentren
2021-05-18	astra	DE-BW	100210	arztpraxen
2021-05-18	astra	DE-BY	118570	arztpraxen
2021-05-18	astra	DE-BE	36130	arztpraxen
2021-05-18	astra	DE-BB	27950	arztpraxen
2021-05-18	astra	DE-HB	4770	arztpraxen
2021-05-18	astra	DE-HH	17870	arztpraxen
2021-05-18	astra	DE-HE	57860	arztpraxen
2021-05-18	astra	DE-MV	12300	arztpraxen
2021-05-18	astra	DE-NI	77920	arztpraxen
2021-05-18	astra	DE-NW	171780	arztpraxen
2021-05-18	astra	DE-RP	34420	arztpraxen
2021-05-18	astra	DE-SL	11560	arztpraxen
2021-05-18	astra	DE-SN	22850	arztpraxen
2021-05-18	astra	DE-ST	12350	arztpraxen
2021-05-18	astra	DE-SH	31780	arztpraxen
2021-05-18	astra	DE-TH	16120	arztpraxen
2021-05-21	astra	DE-BW	0	impfzentren
2021-05-21	astra	DE-BY	28800	impfzentren
2021-05-21	astra	DE-BE	0	impfzentren
2021-05-21	astra	DE-BB	0	impfzentren
2021-05-21	astra	DE-HB	4800	impfzentren
2021-05-21	astra	DE-HH	2400	impfzentren
2021-05-21	astra	DE-HE	9600	impfzentren
2021-05-21	astra	DE-MV	0	impfzentren
2021-05-21	astra	DE-NI	26400	impfzentren
2021-05-21	astra	DE-NW	43200	impfzentren
2021-05-21	astra	DE-RP	7200	impfzentren
2021-05-21	astra	DE-SL	0	impfzentren
2021-05-21	astra	DE-SN	2400	impfzentren
2021-05-21	astra	DE-ST	0	impfzentren
2021-05-21	astra	DE-SH	0	impfzentren
2021-05-21	astra	DE-TH	0	impfzentren
2021-05-23	comirnaty	DE-BUND	44460	bund
2021-05-23	moderna	DE-BUND	14400	bund
2021-05-25	comirnaty	DE-BW	187860	arztpraxen
2021-05-25	comirnaty	DE-BY	229416	arztpraxen
2021-05-25	comirnaty	DE-BE	79686	arztpraxen
2021-05-25	comirnaty	DE-BB	46896	arztpraxen
2021-05-25	comirnaty	DE-HB	11388	arztpraxen
2021-05-25	comirnaty	DE-HH	36126	arztpraxen
2021-05-25	comirnaty	DE-HE	120972	arztpraxen
2021-05-25	comirnaty	DE-MV	40818	arztpraxen
2021-05-25	comirnaty	DE-NI	145662	arztpraxen
2021-05-25	comirnaty	DE-NW	359070	arztpraxen
2021-05-25	comirnaty	DE-RP	80328	arztpraxen
2021-05-25	comirnaty	DE-SL	17358	arztpraxen
2021-05-25	comirnaty	DE-SN	68022	arztpraxen
2021-05-25	comirnaty	DE-ST	42108	arztpraxen
2021-05-25	comirnaty	DE-SH	55260	arztpraxen
2021-05-25	comirnaty	DE-TH	36816	arztpraxen
2021-05-30	comirnaty	DE-BW	239850	impfzentren
2021-05-30	comirnaty	DE-BY	228150	impfzentren
2021-05-30	comirnaty	DE-BE	81900	impfzentren
2021-05-30	comirnaty	DE-BB	52650	impfzentren
2021-05-30	comirnaty	DE-HB	17550	impfzentren
2021-05-30	comirnaty	DE-HH	35100	impfzentren
2021-05-30	comirnaty	DE-HE	122850	impfzentren
2021-05-30	comirnaty	DE-MV	35100	impfzentren
2021-05-30	comirnaty	DE-NI	140400	impfzentren
2021-05-30	comirnaty	DE-NW	391950	impfzentren
2021-05-30	comirnaty	DE-RP	87750	impfzentren
2021-05-30	comirnaty	DE-SL	23400	impfzentren
2021-05-30	comirnaty	DE-SN	87750	impfzentren
2021-05-30	comirnaty	DE-ST	46800	impfzentren
2021-05-30	comirnaty	DE-SH	87750	impfzentren
2021-05-30	comirnaty	DE-TH	40950	impfzentren
2021-05-30	moderna	DE-BW	93600	impfzentren
2021-05-30	moderna	DE-BY	54000	impfzentren
2021-05-30	moderna	DE-BE	32400	impfzentren
2021-05-30	moderna	DE-BB	15600	impfzentren
2021-05-30	moderna	DE-HB	3600	impfzentren
2021-05-30	moderna	DE-HH	19200	impfzentren
2021-05-30	moderna	DE-HE	22800	impfzentren
2021-05-30	moderna	DE-MV	13200	impfzentren
2021-05-30	moderna	DE-NI	22800	impfzentren
2021-05-30	moderna	DE-NW	127200	impfzentren
2021-05-30	moderna	DE-RP	26400	impfzentren
2021-05-30	moderna	DE-SL	12000	impfzentren
2021-05-30	moderna	DE-SN	34800	impfzentren
2021-05-30	moderna	DE-ST	18000	impfzentren
2021-05-30	moderna	DE-SH	27600	impfzentren
2021-05-30	moderna	DE-TH	16800	impfzentren
2021-05-25	astra	DE-BW	70020	arztpraxen
2021-05-25	astra	DE-BY	65710	arztpraxen
2021-05-25	astra	DE-BE	21190	arztpraxen
2021-05-25	astra	DE-BB	18500	arztpraxen
2021-05-25	astra	DE-HB	3530	arztpraxen
2021-05-25	astra	DE-HH	11080	arztpraxen
2021-05-25	astra	DE-HE	35460	arztpraxen
2021-05-25	astra	DE-MV	10380	arztpraxen
2021-05-25	astra	DE-NI	55340	arztpraxen
2021-05-25	astra	DE-NW	138070	arztpraxen
2021-05-25	astra	DE-RP	23910	arztpraxen
2021-05-25	astra	DE-SL	5680	arztpraxen
2021-05-25	astra	DE-SN	17120	arztpraxen
2021-05-25	astra	DE-ST	9870	arztpraxen
2021-05-25	astra	DE-SH	17200	arztpraxen
2021-05-25	astra	DE-TH	10680	arztpraxen
2021-05-25	johnson	DE-BW	65945	arztpraxen
2021-05-25	johnson	DE-BY	78755	arztpraxen
2021-05-25	johnson	DE-BE	23765	arztpraxen
2021-05-25	johnson	DE-BB	17430	arztpraxen
2021-05-25	johnson	DE-HB	4250	arztpraxen
2021-05-25	johnson	DE-HH	13325	arztpraxen
2021-05-25	johnson	DE-HE	39750	arztpraxen
2021-05-25	johnson	DE-MV	8590	arztpraxen
2021-05-25	johnson	DE-NI	58860	arztpraxen
2021-05-25	johnson	DE-NW	131575	arztpraxen
2021-05-25	johnson	DE-RP	27040	arztpraxen
2021-05-25	johnson	DE-SL	6785	arztpraxen
2021-05-25	johnson	DE-SN	15815	arztpraxen
2021-05-25	johnson	DE-ST	12560	arztpraxen
2021-05-25	johnson	DE-SH	15495	arztpraxen
2021-05-25	johnson	DE-TH	12415	arztpraxen
2021-05-30	comirnaty	DE-BUND	40950	bund
2021-05-30	moderna	DE-BUND	14900	bund
2021-06-01	comirnaty	DE-BW	260988	arztpraxen
2021-06-01	comirnaty	DE-BY	303894	arztpraxen
2021-06-01	comirnaty	DE-BE	120156	arztpraxen
2021-06-01	comirnaty	DE-BB	67422	arztpraxen
2021-06-01	comirnaty	DE-HB	15378	arztpraxen
2021-06-01	comirnaty	DE-HH	49062	arztpraxen
2021-06-01	comirnaty	DE-HE	167568	arztpraxen
2021-06-01	comirnaty	DE-MV	62274	arztpraxen
2021-06-01	comirnaty	DE-NI	201546	arztpraxen
2021-06-01	comirnaty	DE-NW	492792	arztpraxen
2021-06-01	comirnaty	DE-RP	100992	arztpraxen
2021-06-01	comirnaty	DE-SL	26388	arztpraxen
2021-06-01	comirnaty	DE-SN	112884	arztpraxen
2021-06-01	comirnaty	DE-ST	58512	arztpraxen
2021-06-01	comirnaty	DE-SH	82020	arztpraxen
2021-06-01	comirnaty	DE-TH	54186	arztpraxen
2021-06-06	comirnaty	DE-BW	228150	impfzentren
2021-06-06	comirnaty	DE-BY	193050	impfzentren
2021-06-06	comirnaty	DE-BE	76050	impfzentren
2021-06-06	comirnaty	DE-BB	52650	impfzentren
2021-06-06	comirnaty	DE-HB	11700	impfzentren
2021-06-06	comirnaty	DE-HH	35100	impfzentren
2021-06-06	comirnaty	DE-HE	122850	impfzentren
2021-06-06	comirnaty	DE-MV	35100	impfzentren
2021-06-06	comirnaty	DE-NI	140400	impfzentren
2021-06-06	comirnaty	DE-NW	520650	impfzentren
2021-06-06	comirnaty	DE-RP	76050	impfzentren
2021-06-06	comirnaty	DE-SL	29250	impfzentren
2021-06-06	comirnaty	DE-SN	29250	impfzentren
2021-06-06	comirnaty	DE-ST	40950	impfzentren
2021-06-06	comirnaty	DE-SH	58500	impfzentren
2021-06-06	comirnaty	DE-TH	35100	impfzentren
2021-06-06	moderna	DE-BW	87600	impfzentren
2021-06-06	moderna	DE-BY	100800	impfzentren
2021-06-06	moderna	DE-BE	26400	impfzentren
2021-06-06	moderna	DE-BB	21600	impfzentren
2021-06-06	moderna	DE-HB	0	impfzentren
2021-06-06	moderna	DE-HH	13200	impfzentren
2021-06-06	moderna	DE-HE	45600	impfzentren
2021-06-06	moderna	DE-MV	7200	impfzentren
2021-06-06	moderna	DE-NI	60000	impfzentren
2021-06-06	moderna	DE-NW	103200	impfzentren
2021-06-06	moderna	DE-RP	18000	impfzentren
2021-06-06	moderna	DE-SL	6000	impfzentren
2021-06-06	moderna	DE-SN	32400	impfzentren
2021-06-06	moderna	DE-ST	6000	impfzentren
2021-06-06	moderna	DE-SH	1200	impfzentren
2021-06-06	moderna	DE-TH	21600	impfzentren
2021-06-04	astra	DE-BW	8840	arztpraxen
2021-06-04	astra	DE-BY	6330	arztpraxen
2021-06-04	astra	DE-BE	1930	arztpraxen
2021-06-04	astra	DE-BB	2150	arztpraxen
2021-06-04	astra	DE-HB	60	arztpraxen
2021-06-04	astra	DE-HH	1280	arztpraxen
2021-06-04	astra	DE-HE	12320	arztpraxen
2021-06-04	astra	DE-MV	0	arztpraxen
2021-06-04	astra	DE-NI	7330	arztpraxen
2021-06-04	astra	DE-NW	37150	arztpraxen
2021-06-04	astra	DE-RP	3830	arztpraxen
2021-06-04	astra	DE-SL	760	arztpraxen
2021-06-04	astra	DE-SN	2500	arztpraxen
2021-06-04	astra	DE-ST	1850	arztpraxen
2021-06-04	astra	DE-SH	570	arztpraxen
2021-06-04	astra	DE-TH	2030	arztpraxen
2021-06-04	astra	DE-BW	9600	impfzentren
2021-06-04	astra	DE-BY	81600	impfzentren
2021-06-04	astra	DE-BE	0	impfzentren
2021-06-04	astra	DE-BB	0	impfzentren
2021-06-04	astra	DE-HB	4800	impfzentren
2021-06-04	astra	DE-HH	0	impfzentren
2021-06-04	astra	DE-HE	14400	impfzentren
2021-06-04	astra	DE-MV	4800	impfzentren
2021-06-04	astra	DE-NI	36000	impfzentren
2021-06-04	astra	DE-NW	62750	impfzentren
2021-06-04	astra	DE-RP	14400	impfzentren
2021-06-04	astra	DE-SL	0	impfzentren
2021-06-04	astra	DE-SN	0	impfzentren
2021-06-04	astra	DE-ST	12000	impfzentren
2021-06-04	astra	DE-SH	55000	impfzentren
2021-06-04	astra	DE-TH	0	impfzentren
2021-06-01	johnson	DE-BW	86010	arztpraxen
2021-06-01	johnson	DE-BY	88150	arztpraxen
2021-06-01	johnson	DE-BE	34670	arztpraxen
2021-06-01	johnson	DE-BB	25295	arztpraxen
2021-06-01	johnson	DE-HB	8090	arztpraxen
2021-06-01	johnson	DE-HH	23180	arztpraxen
2021-06-01	johnson	DE-HE	51120	arztpraxen
2021-06-01	johnson	DE-MV	11860	arztpraxen
2021-06-01	johnson	DE-NI	80505	arztpraxen
2021-06-01	johnson	DE-NW	186570	arztpraxen
2021-06-01	johnson	DE-RP	33280	arztpraxen
2021-06-01	johnson	DE-SL	8525	arztpraxen
2021-06-01	johnson	DE-SN	20360	arztpraxen
2021-06-01	johnson	DE-ST	18235	arztpraxen
2021-06-01	johnson	DE-SH	24425	arztpraxen
2021-06-01	johnson	DE-TH	14065	arztpraxen
2021-06-06	comirnaty	DE-BUND	28080	bund
2021-06-06	moderna	DE-BUND	10380	bund
2021-06-08	comirnaty	DE-BW	372462	arztpraxen
2021-06-08	comirnaty	DE-BY	413184	arztpraxen
2021-06-08	comirnaty	DE-BE	133206	arztpraxen
2021-06-08	comirnaty	DE-BB	75042	arztpraxen
2021-06-08	comirnaty	DE-HB	21648	arztpraxen
2021-06-08	comirnaty	DE-HH	57570	arztpraxen
2021-06-08	comirnaty	DE-HE	206112	arztpraxen
2021-06-08	comirnaty	DE-MV	58908	arztpraxen
2021-06-08	comirnaty	DE-NI	269460	arztpraxen
2021-06-08	comirnaty	DE-NW	571230	arztpraxen
2021-06-08	comirnaty	DE-RP	128058	arztpraxen
2021-06-08	comirnaty	DE-SL	32736	arztpraxen
2021-06-08	comirnaty	DE-SN	102900	arztpraxen
2021-06-08	comirnaty	DE-ST	67620	arztpraxen
2021-06-08	comirnaty	DE-SH	98976	arztpraxen
2021-06-08	comirnaty	DE-TH	56370	arztpraxen
2021-06-08	comirnaty	DE-Betriebe	702000	betriebe
2021-06-13	comirnaty	DE-BW	210600	impfzentren
2021-06-13	comirnaty	DE-BY	187200	impfzentren
2021-06-13	comirnaty	DE-BE	64350	impfzentren
2021-06-13	comirnaty	DE-BB	46800	impfzentren
2021-06-13	comirnaty	DE-HB	23400	impfzentren
2021-06-13	comirnaty	DE-HH	46800	impfzentren
2021-06-13	comirnaty	DE-HE	122850	impfzentren
2021-06-13	comirnaty	DE-MV	35100	impfzentren
2021-06-13	comirnaty	DE-NI	122850	impfzentren
2021-06-13	comirnaty	DE-NW	421200	impfzentren
2021-06-13	comirnaty	DE-RP	81900	impfzentren
2021-06-13	comirnaty	DE-SL	35100	impfzentren
2021-06-13	comirnaty	DE-SN	87750	impfzentren
2021-06-13	comirnaty	DE-ST	46800	impfzentren
2021-06-13	comirnaty	DE-SH	52650	impfzentren
2021-06-13	comirnaty	DE-TH	40950	impfzentren
2021-06-08	astra	DE-BW	19200	impfzentren
2021-06-08	astra	DE-BY	67200	impfzentren
2021-06-08	astra	DE-BE	0	impfzentren
2021-06-08	astra	DE-BB	0	impfzentren
2021-06-08	astra	DE-HB	4800	impfzentren
2021-06-08	astra	DE-HH	14400	impfzentren
2021-06-08	astra	DE-HE	7200	impfzentren
2021-06-08	astra	DE-MV	4800	impfzentren
2021-06-08	astra	DE-NI	21600	impfzentren
2021-06-08	astra	DE-NW	184800	impfzentren
2021-06-08	astra	DE-RP	14400	impfzentren
2021-06-08	astra	DE-SL	0	impfzentren
2021-06-08	astra	DE-SN	115200	impfzentren
2021-06-08	astra	DE-ST	9600	impfzentren
2021-06-08	astra	DE-SH	24000	impfzentren
2021-06-08	astra	DE-TH	0	impfzentren
2021-06-08	astra	DE-BW	58470	arztpraxen
2021-06-08	astra	DE-BY	70590	arztpraxen
2021-06-08	astra	DE-BE	34150	arztpraxen
2021-06-08	astra	DE-BB	19810	arztpraxen
2021-06-08	astra	DE-HB	3650	arztpraxen
2021-06-08	astra	DE-HH	13390	arztpraxen
2021-06-08	astra	DE-HE	39600	arztpraxen
2021-06-08	astra	DE-MV	10290	arztpraxen
2021-06-08	astra	DE-NI	52910	arztpraxen
2021-06-08	astra	DE-NW	144970	arztpraxen
2021-06-08	astra	DE-RP	24150	arztpraxen
2021-06-08	astra	DE-SL	4500	arztpraxen
2021-06-08	astra	DE-SN	15830	arztpraxen
2021-06-08	astra	DE-ST	9320	arztpraxen
2021-06-08	astra	DE-SH	24090	arztpraxen
2021-06-08	astra	DE-TH	7910	arztpraxen
2021-06-08	johnson	DE-BW	66895	arztpraxen
2021-06-08	johnson	DE-BY	60175	arztpraxen
2021-06-08	johnson	DE-BE	20160	arztpraxen
2021-06-08	johnson	DE-BB	18010	arztpraxen
2021-06-08	johnson	DE-HB	3705	arztpraxen
2021-06-08	johnson	DE-HH	12325	arztpraxen
2021-06-08	johnson	DE-HE	38455	arztpraxen
2021-06-08	johnson	DE-MV	7845	arztpraxen
2021-06-08	johnson	DE-NI	70825	arztpraxen
2021-06-08	johnson	DE-NW	133460	arztpraxen
2021-06-08	johnson	DE-RP	26800	arztpraxen
2021-06-08	johnson	DE-SL	6955	arztpraxen
2021-06-08	johnson	DE-SN	14935	arztpraxen
2021-06-08	johnson	DE-ST	14135	arztpraxen
2021-06-08	johnson	DE-SH	18395	arztpraxen
2021-06-08	johnson	DE-TH	7190	arztpraxen
2021-06-13	comirnaty	DE-BUND	23400	bund
2021-06-13	moderna	DE-BUND	13200	bund
2021-06-14	moderna	DE-BW	84000	impfzentren
2021-06-14	moderna	DE-BY	127200	impfzentren
2021-06-14	moderna	DE-BE	36000	impfzentren
2021-06-14	moderna	DE-BB	22800	impfzentren
2021-06-14	moderna	DE-HB	3600	impfzentren
2021-06-14	moderna	DE-HH	20400	impfzentren
2021-06-14	moderna	DE-HE	60000	impfzentren
2021-06-14	moderna	DE-MV	9600	impfzentren
2021-06-14	moderna	DE-NI	74400	impfzentren
2021-06-14	moderna	DE-NW	19200	impfzentren
2021-06-14	moderna	DE-RP	31200	impfzentren
2021-06-14	moderna	DE-SL	0	impfzentren
2021-06-14	moderna	DE-SN	2400	impfzentren
2021-06-14	moderna	DE-ST	14400	impfzentren
2021-06-14	moderna	DE-SH	3600	impfzentren
2021-06-14	moderna	DE-TH	28800	impfzentren
2021-06-15	comirnaty	DE-BW	326916	arztpraxen
2021-06-15	comirnaty	DE-BY	376476	arztpraxen
2021-06-15	comirnaty	DE-BE	122808	arztpraxen
2021-06-15	comirnaty	DE-BB	67098	arztpraxen
2021-06-15	comirnaty	DE-HB	17292	arztpraxen
2021-06-15	comirnaty	DE-HH	51012	arztpraxen
2021-06-15	comirnaty	DE-HE	187836	arztpraxen
2021-06-15	comirnaty	DE-MV	65436	arztpraxen
2021-06-15	comirnaty	DE-NI	238158	arztpraxen
2021-06-15	comirnaty	DE-NW	545592	arztpraxen
2021-06-15	comirnaty	DE-RP	116970	arztpraxen
2021-06-15	comirnaty	DE-SL	30018	arztpraxen
2021-06-15	comirnaty	DE-SN	97788	arztpraxen
2021-06-15	comirnaty	DE-ST	68964	arztpraxen
2021-06-15	comirnaty	DE-SH	85356	arztpraxen
2021-06-15	comirnaty	DE-TH	51318	arztpraxen
2021-06-20	comirnaty	DE-BW	222300	impfzentren
2021-06-20	comirnaty	DE-BY	198900	impfzentren
2021-06-20	comirnaty	DE-BE	64350	impfzentren
2021-06-20	comirnaty	DE-BB	52650	impfzentren
2021-06-20	comirnaty	DE-HB	17550	impfzentren
2021-06-20	comirnaty	DE-HH	35100	impfzentren
2021-06-20	comirnaty	DE-HE	128700	impfzentren
2021-06-20	comirnaty	DE-MV	35100	impfzentren
2021-06-20	comirnaty	DE-NI	81900	impfzentren
2021-06-20	comirnaty	DE-NW	304200	impfzentren
2021-06-20	comirnaty	DE-RP	87750	impfzentren
2021-06-20	comirnaty	DE-SL	23400	impfzentren
2021-06-20	comirnaty	DE-SN	122850	impfzentren
2021-06-20	comirnaty	DE-ST	40950	impfzentren
2021-06-20	comirnaty	DE-SH	58500	impfzentren
2021-06-20	comirnaty	DE-TH	40950	impfzentren
2021-06-15	comirnaty	DE-Betriebe	602550	betriebe
2021-06-15	astra	DE-BW	45090	arztpraxen
2021-06-15	astra	DE-BY	56260	arztpraxen
2021-06-15	astra	DE-BE	25890	arztpraxen
2021-06-15	astra	DE-BB	14070	arztpraxen
2021-06-15	astra	DE-HB	2310	arztpraxen
2021-06-15	astra	DE-HH	6710	arztpraxen
2021-06-15	astra	DE-HE	30930	arztpraxen
2021-06-15	astra	DE-MV	11230	arztpraxen
2021-06-15	astra	DE-NI	38730	arztpraxen
2021-06-15	astra	DE-NW	109450	arztpraxen
2021-06-15	astra	DE-RP	13010	arztpraxen
2021-06-15	astra	DE-SL	3630	arztpraxen
2021-06-15	astra	DE-SN	15530	arztpraxen
2021-06-15	astra	DE-ST	6660	arztpraxen
2021-06-15	astra	DE-SH	12800	arztpraxen
2021-06-15	astra	DE-TH	5800	arztpraxen
2021-06-15	astra	DE-BW	124800	impfzentren
2021-06-15	astra	DE-BY	146400	impfzentren
2021-06-15	astra	DE-BE	4800	impfzentren
2021-06-15	astra	DE-BB	33600	impfzentren
2021-06-15	astra	DE-HB	4800	impfzentren
2021-06-15	astra	DE-HH	9600	impfzentren
2021-06-15	astra	DE-HE	40800	impfzentren
2021-06-15	astra	DE-MV	12000	impfzentren
2021-06-15	astra	DE-NI	72000	impfzentren
2021-06-15	astra	DE-NW	160800	impfzentren
2021-06-15	astra	DE-RP	50400	impfzentren
2021-06-15	astra	DE-SL	0	impfzentren
2021-06-15	astra	DE-SN	31200	impfzentren
2021-06-15	astra	DE-ST	21600	impfzentren
2021-06-15	astra	DE-SH	14400	impfzentren
2021-06-15	astra	DE-TH	12000	impfzentren
2021-06-15	johnson	DE-BW	27535	arztpraxen
2021-06-15	johnson	DE-BY	33235	arztpraxen
2021-06-15	johnson	DE-BE	9940	arztpraxen
2021-06-15	johnson	DE-BB	6825	arztpraxen
2021-06-15	johnson	DE-HB	1675	arztpraxen
2021-06-15	johnson	DE-HH	6065	arztpraxen
2021-06-15	johnson	DE-HE	19795	arztpraxen
2021-06-15	johnson	DE-MV	4900	arztpraxen
2021-06-15	johnson	DE-NI	26055	arztpraxen
2021-06-15	johnson	DE-NW	53670	arztpraxen
2021-06-15	johnson	DE-RP	13305	arztpraxen
2021-06-15	johnson	DE-SL	2640	arztpraxen
2021-06-15	johnson	DE-SN	7845	arztpraxen
2021-06-15	johnson	DE-ST	7225	arztpraxen
2021-06-15	johnson	DE-SH	10455	arztpraxen
2021-06-15	johnson	DE-TH	4505	arztpraxen
2021-06-20	comirnaty	DE-BUND	52650	bund
2021-06-22	comirnaty	DE-BW	390822	arztpraxen
2021-06-22	comirnaty	DE-BY	468756	arztpraxen
2021-06-22	comirnaty	DE-BE	148206	arztpraxen
2021-06-22	comirnaty	DE-BB	71412	arztpraxen
2021-06-22	comirnaty	DE-HB	19992	arztpraxen
2021-06-22	comirnaty	DE-HH	59538	arztpraxen
2021-06-22	comirnaty	DE-HE	221904	arztpraxen
2021-06-22	comirnaty	DE-MV	45942	arztpraxen
2021-06-22	comirnaty	DE-NI	280242	arztpraxen
2021-06-22	comirnaty	DE-NW	650406	arztpraxen
2021-06-22	comirnaty	DE-RP	129480	arztpraxen
2021-06-22	comirnaty	DE-SL	34752	arztpraxen
2021-06-22	comirnaty	DE-SN	112782	arztpraxen
2021-06-22	comirnaty	DE-ST	73356	arztpraxen
2021-06-22	comirnaty	DE-SH	98556	arztpraxen
2021-06-22	comirnaty	DE-TH	56772	arztpraxen
2021-06-22	astra	DE-BW	54980	arztpraxen
2021-06-22	astra	DE-BY	71030	arztpraxen
2021-06-22	astra	DE-BE	24930	arztpraxen
2021-06-22	astra	DE-BB	12410	arztpraxen
2021-06-22	astra	DE-HB	2490	arztpraxen
2021-06-22	astra	DE-HH	8810	arztpraxen
2021-06-22	astra	DE-HE	36450	arztpraxen
2021-06-22	astra	DE-MV	5040	arztpraxen
2021-06-22	astra	DE-NI	47690	arztpraxen
2021-06-22	astra	DE-NW	142210	arztpraxen
2021-06-22	astra	DE-RP	20930	arztpraxen
2021-06-22	astra	DE-SL	3610	arztpraxen
2021-06-22	astra	DE-SN	10510	arztpraxen
2021-06-22	astra	DE-ST	8340	arztpraxen
2021-06-22	astra	DE-SH	18640	arztpraxen
2021-06-22	astra	DE-TH	5290	arztpraxen
2021-06-27	comirnaty	DE-BW	263250	impfzentren
2021-06-27	comirnaty	DE-BY	263250	impfzentren
2021-06-27	comirnaty	DE-BE	76050	impfzentren
2021-06-27	comirnaty	DE-BB	64350	impfzentren
2021-06-27	comirnaty	DE-HB	35100	impfzentren
2021-06-27	comirnaty	DE-HH	40950	impfzentren
2021-06-27	comirnaty	DE-HE	146250	impfzentren
2021-06-27	comirnaty	DE-MV	46800	impfzentren
2021-06-27	comirnaty	DE-NI	134550	impfzentren
2021-06-27	comirnaty	DE-NW	245700	impfzentren
2021-06-27	comirnaty	DE-RP	111150	impfzentren
2021-06-27	comirnaty	DE-SL	23400	impfzentren
2021-06-27	comirnaty	DE-SN	93600	impfzentren
2021-06-27	comirnaty	DE-ST	46800	impfzentren
2021-06-27	comirnaty	DE-SH	76050	impfzentren
2021-06-27	comirnaty	DE-TH	70200	impfzentren
2021-06-22	astra	DE-BW	91200	impfzentren
2021-06-22	astra	DE-BY	132000	impfzentren
2021-06-22	astra	DE-BE	16800	impfzentren
2021-06-22	astra	DE-BB	0	impfzentren
2021-06-22	astra	DE-HB	0	impfzentren
2021-06-22	astra	DE-HH	0	impfzentren
2021-06-22	astra	DE-HE	19200	impfzentren
2021-06-22	astra	DE-MV	9600	impfzentren
2021-06-22	astra	DE-NI	86400	impfzentren
2021-06-22	astra	DE-NW	50400	impfzentren
2021-06-22	astra	DE-RP	36000	impfzentren
2021-06-22	astra	DE-SL	0	impfzentren
2021-06-22	astra	DE-SN	0	impfzentren
2021-06-22	astra	DE-ST	14400	impfzentren
2021-06-22	astra	DE-SH	0	impfzentren
2021-06-22	astra	DE-TH	0	impfzentren
2021-06-21	moderna	DE-BW	60000	impfzentren
2021-06-21	moderna	DE-BY	145200	impfzentren
2021-06-21	moderna	DE-BE	40800	impfzentren
2021-06-21	moderna	DE-BB	8400	impfzentren
2021-06-21	moderna	DE-HB	0	impfzentren
2021-06-21	moderna	DE-HH	21600	impfzentren
2021-06-21	moderna	DE-HE	61200	impfzentren
2021-06-21	moderna	DE-MV	8400	impfzentren
2021-06-21	moderna	DE-NI	91200	impfzentren
2021-06-21	moderna	DE-NW	8400	impfzentren
2021-06-21	moderna	DE-RP	13200	impfzentren
2021-06-21	moderna	DE-SL	6000	impfzentren
2021-06-21	moderna	DE-SN	48000	impfzentren
2021-06-21	moderna	DE-ST	10800	impfzentren
2021-06-21	moderna	DE-SH	36000	impfzentren
2021-06-21	moderna	DE-TH	24000	impfzentren
2021-06-25	moderna	DE-BW	20400	impfzentren
2021-06-25	moderna	DE-BY	118800	impfzentren
2021-06-25	moderna	DE-BE	36000	impfzentren
2021-06-25	moderna	DE-BB	20400	impfzentren
2021-06-25	moderna	DE-HB	2400	impfzentren
2021-06-25	moderna	DE-HH	19200	impfzentren
2021-06-25	moderna	DE-HE	50400	impfzentren
2021-06-25	moderna	DE-MV	2400	impfzentren
2021-06-25	moderna	DE-NI	63600	impfzentren
2021-06-25	moderna	DE-NW	170400	impfzentren
2021-06-25	moderna	DE-RP	2400	impfzentren
2021-06-25	moderna	DE-SL	6000	impfzentren
2021-06-25	moderna	DE-SN	37200	impfzentren
2021-06-25	moderna	DE-ST	15600	impfzentren
2021-06-25	moderna	DE-SH	26400	impfzentren
2021-06-25	moderna	DE-TH	21600	impfzentren
2021-06-24	johnson	DE-BW	36700	impfzentren
2021-06-24	johnson	DE-BY	51200	impfzentren
2021-06-24	johnson	DE-BE	6000	impfzentren
2021-06-24	johnson	DE-BB	4100	impfzentren
2021-06-24	johnson	DE-HB	1100	impfzentren
2021-06-24	johnson	DE-HH	3000	impfzentren
2021-06-24	johnson	DE-HE	13600	impfzentren
2021-06-24	johnson	DE-MV	6300	impfzentren
2021-06-24	johnson	DE-NI	13000	impfzentren
2021-06-24	johnson	DE-NW	29200	impfzentren
2021-06-24	johnson	DE-RP	7700	impfzentren
2021-06-24	johnson	DE-SL	1600	impfzentren
2021-06-24	johnson	DE-SN	31500	impfzentren
2021-06-24	johnson	DE-ST	5700	impfzentren
2021-06-24	johnson	DE-SH	8300	impfzentren
2021-06-24	johnson	DE-TH	9000	impfzentren
2021-06-22	comirnaty	DE-Betriebe	655200	betriebe
2021-06-22	johnson	DE-Betriebe	192000	betriebe
2021-06-27	comirnaty	DE-BUND	31590	bund
2021-06-27	moderna	DE-BUND	7200	bund
2021-06-29	comirnaty	DE-BW	352788	arztpraxen
2021-06-29	comirnaty	DE-BY	463878	arztpraxen
